49 1.186523 -11.289551 33.156738 21.796875 -22.653809 3.295898
50 1.832520 -11.544434 33.077637 22.324219 -21.511230 4.460449
51 1.832520 -11.544434 33.077637 22.324219 -21.511230 4.460449
52 1.098633 -11.162109 33.235840 22.478027 -23.620605 3.229980
53 1.454590 -11.513672 33.152344 22.478027 -22.961426 4.394531
54 1.625977 -11.395020 32.989746 22.961426 -22.434082 4.174805
55 1.770996 -11.667480 33.033691 22.763672 -22.016602 4.812012
56 1.770996 -11.667480 33.033691 22.763672 -22.016602 4.812012
57 1.423828 -11.482910 33.104004 22.741699 -22.368164 3.999023
58 1.753418 -11.786133 33.121582 22.478027 -20.917969 4.724121
59 1.727051 -11.535645 33.020508 22.653809 -20.324707 3.779297
60 0.826172 -12.752930 33.279785 19.204102 -19.797363 5.471191
61 3.506836 -12.889160 32.163574 21.291504 -9.931641 6.547852
62 3.506836 -12.889160 32.163574 21.291504 -9.931641 6.547852
63 0.812988 -11.944336 33.653320 19.050293 -13.139648 2.307129
64 2.623535 -12.678223 33.033691 19.511719 -4.965820 4.196777
65 1.274414 -12.120117 33.411621 17.929688 -6.086426 1.516113
66 2.008301 -13.086914 33.455566 16.787109 -0.571289 3.823242
67 2.008301 -13.086914 33.455566 16.787109 -0.571289 3.823242
68 1.823730 -12.269531 33.275391 16.171875 0.769043 1.098633
69 -0.202148 -13.390137 33.424805 11.315918 0.637207 4.130859
70 2.052246 -13.240723 32.989746 12.919922 8.591309 3.559570
71 -1.256836 -12.458496 33.754395 8.415527 4.064941 1.845703
72 1.353516 -13.790039 33.227051 10.766602 12.480469 5.163574
73 1.353516 -13.790039 33.227051 10.766602 12.480469 5.163574
74 0.290039 -13.333008 33.442383 8.547363 10.832520 3.647461
75 0.272461 -13.187988 33.495117 8.063965 12.744141 4.042969
76 -0.254883 -12.520020 33.754395 6.701661 12.700195 2.131348
77 -0.426270 -13.346191 33.433594 5.603027 14.479980 5.449219
78 -0.426270 -13.346191 33.433594 5.603027 14.479980 5.449219
79 -0.232910 -12.937500 33.596191 4.921875 15.930176 3.999023
80 -0.922852 -13.253906 33.464355 2.768555 17.248535 6.503906
81 -0.628418 -12.818848 33.631348 1.779785 19.204102 4.987793
82 -1.784180 -12.559570 33.692871 -0.812988 18.698730 5.954590
83 -1.041504 -12.423340 33.771973 -1.230469 21.752930 4.833984
84 -1.041504 -12.423340 33.771973 -1.230469 21.752930 4.833984
85 -2.337891 -12.520020 33.670898 -3.735352 20.654297 6.108398
86 -1.248047 -12.309082 33.807129 -3.823242 24.521484 4.921875
87 -3.370605 -11.689453 33.877441 -7.822266 21.291504 5.317383
88 -1.705078 -12.287109 33.789551 -6.284180 26.586914 5.910645
89 -1.705078 -12.287109 33.789551 -6.284180 26.586914 5.910645
90 -3.981445 -11.337891 33.934570 -10.678711 21.972656 5.031738
91 -2.992676 -12.032227 33.793945 -9.426270 25.224609 6.569824
92 -3.744141 -11.680664 33.842285 -11.096191 23.752441 5.954590
93 -3.172852 -11.935547 33.811523 -10.678711 25.488281 6.328125
94 -4.478027 -11.298340 33.886230 -13.095703 22.148438 5.339355
95 -4.478027 -11.298340 33.886230 -13.095703 22.148438 5.339355
96 -3.836426 -11.755371 33.807129 -12.062988 23.774414 5.954590
97 -3.981445 -11.311523 33.943359 -13.095703 23.203125 4.218750
98 -4.144043 -11.553223 33.842285 -13.073730 22.258301 4.702148
99 -3.396973 -11.052246 34.031250 -13.403320 23.137207 1.977539
100 -4.486816 -10.911621 34.009277 -14.567871 19.533691 1.779785
101 -4.486816 -10.911621 34.009277 -14.567871 19.533691 1.779785
102 -2.715820 -11.091797 33.886230 -12.788086 22.587891 0.153809
103 -3.818848 -10.836914 34.000488 -13.974609 18.742676 -0.747071
104 -0.764648 -11.548828 33.815918 -10.129395 24.301758 -1.318359
105 -2.663086 -10.098633 33.675293 -12.788086 17.775879 -5.185547
106 -2.663086 -10.098633 33.675293 -12.788086 17.775879 -5.185547
107 -0.716309 -11.443359 33.574219 -8.920898 20.917969 -3.076172
108 -0.733887 -10.401855 33.380859 -9.426270 19.489746 -6.416016
109 -0.681152 -10.907227 33.622559 -9.272461 17.226562 -5.471191
110 -0.232910 -10.423828 33.336914 -7.536621 17.995605 -6.921387
111 -0.905273 -10.722656 33.512695 -7.800293 15.666504 -5.646973
112 -0.905273 -10.722656 33.512695 -7.800293 15.666504 -5.646973
113 -0.237305 -10.608398 33.481934 -6.679688 15.908203 -5.910645
114 -0.914062 -11.056641 33.802734 -6.723633 13.007812 -4.020996
115 0.298828 -10.885254 33.512695 -4.658203 14.677734 -4.394531
116 -0.443848 -11.395020 33.842285 -5.273438 11.623535 -1.735840
117 -0.443848 -11.395020 33.842285 -5.273438 11.623535 -1.735840
118 0.457031 -11.482910 33.350098 -3.757324 13.007812 -1.010742
119 -0.250488 -11.601562 33.508301 -4.526367 10.700684 -0.065918
120 0.377930 -11.649902 33.372070 -3.537598 11.535645 0.637207
121 -0.197754 -11.680664 33.556641 -4.218750 9.514160 1.186523
122 0.602051 -11.685059 33.354492 -3.251953 10.480957 1.669922
123 0.602051 -11.685059 33.354492 -3.251953 10.480957 1.669922
124 -0.830566 -11.434570 33.517090 -4.943848 6.086426 1.625977
125 0.228516 -11.790527 33.433594 -3.339844 7.426758 2.834473
126 -0.606445 -11.434570 33.556641 -4.438477 4.812012 1.911621
127 -0.329590 -11.755371 33.565430 -4.042969 4.724121 2.856445
128 -0.329590 -11.755371 33.565430 -4.042969 4.724121 2.856445
129 -0.320801 -11.566406 33.358887 -3.867188 4.130859 2.175293
130 -0.421875 -11.803711 33.512695 -3.955078 2.966309 2.592773
131 -0.865723 -11.276367 33.587402 -4.284668 0.878906 0.922852
132 -0.720703 -11.592773 33.692871 -3.779297 0.439453 1.669922
133 -0.158203 -11.122559 33.266602 -2.746582 0.505371 0.197754
134 -0.158203 -11.122559 33.266602 -2.746582 0.505371 0.197754
135 -0.861328 -11.201660 33.512695 -3.295898 -2.021484 0.417480
136 -0.127441 -11.293945 33.451172 -2.043457 -1.054688 0.703125
137 -0.769043 -11.210449 33.587402 -2.504883 -3.449707 0.373535
138 0.290039 -11.241211 33.569824 -1.054688 -2.592774 0.549316
139 0.290039 -11.241211 33.569824 -1.054688 -2.592774 0.549316
140 -0.720703 -11.157715 33.644531 -1.713867 -6.350098 0.417480
141 1.045898 -11.619141 33.249023 0.878906 -4.218750 2.065429
142 -0.606445 -10.700684 33.736816 -0.615234 -10.239258 -0.593262
143 0.421875 -10.995117 33.890625 1.142578 -9.162598 0.505371
144 -0.013184 -10.669922 33.820312 1.516113 -11.096191 -0.329590
145 -0.013184 -10.669922 33.820312 1.516113 -11.096191 -0.329590
146 0.435059 -11.017090 33.754395 1.757812 -10.568848 0.834961
147 0.219727 -10.854492 33.758789 1.625977 -11.184082 0.395508
148 0.698730 -11.342285 33.525879 1.516113 -10.107422 1.757812
149 -0.263672 -11.012695 33.710449 0.703125 -11.997070 0.505371
150 0.742676 -11.579590 33.530273 1.274414 -8.569336 1.911621
151 0.742676 -11.579590 33.530273 1.274414 -8.569336 1.911621
152 0.377930 -11.562012 33.442383 0.637206 -8.679199 1.472168
153 0.922852 -11.882812 33.332520 0.791016 -5.712891 2.021484
154 0.210938 -11.535645 33.473145 0.307617 -6.525879 0.769043
155 1.331543 -12.256348 33.292969 1.384277 -1.076660 2.548828
156 1.331543 -12.256348 33.292969 1.384277 -1.076660 2.548828
157 0.237305 -11.913574 33.591797 0.175781 -2.768555 1.186523
158 1.322754 -13.359375 33.262207 0.812988 1.625976 5.317383
159 1.639160 -13.086914 32.985352 1.274414 2.944336 4.438477
160 0.602051 -12.884766 33.561035 0.109863 1.274414 3.845215
161 1.230469 -12.981445 33.385254 0.922852 3.295898 4.064941
162 1.230469 -12.981445 33.385254 0.922852 3.295898 4.064941
163 0.500977 -12.827637 33.547852 -0.043945 2.021484 3.493652
164 1.094238 -13.187988 33.464355 0.549316 4.020996 4.526367
165 0.290039 -12.757324 33.662109 -0.505371 2.614746 3.317871
166 0.870117 -13.438477 33.385254 0.175781 4.768066 5.427246
167 0.870117 -13.438477 33.385254 0.175781 4.768066 5.427246
168 0.856934 -13.262695 33.394043 0.197754 5.031738 4.680176
169 -0.180176 -13.262695 33.464355 -1.164551 3.164062 5.009766
170 0.843750 -13.521973 33.350098 0.197754 6.086426 5.449219
171 0.035156 -13.324219 33.442383 -1.076660 4.460449 4.987793
172 0.127441 -13.064941 33.543457 -1.032715 5.207519 4.130859
173 0.127441 -13.064941 33.543457 -1.032715 5.207519 4.130859
174 0.105469 -13.293457 33.451172 -1.120605 5.625000 4.943848
175 0.000000 -12.924316 33.591797 -1.252441 5.603027 3.625488
176 -0.914062 -13.003418 33.552246 -2.526855 3.867187 4.284668
177 0.008789 -13.319824 33.442383 -1.274414 6.328125 4.987793
178 0.008789 -13.319824 33.442383 -1.274414 6.328125 4.987793
179 -0.909668 -12.845215 33.613770 -2.395020 4.284668 3.669434
180 -0.522949 -13.183594 33.490723 -1.757812 5.515137 4.921875
181 -0.878906 -12.840820 33.618164 -2.285156 4.833984 3.889160
182 -0.540527 -13.104492 33.521484 -2.021484 5.756836 4.746094
183 -0.786621 -12.735352 33.657715 -2.373047 5.471191 3.515625
184 -0.786621 -12.735352 33.657715 -2.373047 5.471191 3.515625
185 -0.870117 -13.016602 33.552246 -2.482910 5.515137 4.636230
186 -0.663574 -12.827637 33.626953 -2.351074 6.240234 3.889160
187 -1.133789 -12.880371 33.596191 -2.922363 5.449219 4.460449
188 -0.544922 -12.906738 33.600586 -2.197266 7.163086 4.284668
189 -0.544922 -12.906738 33.600586 -2.197266 7.163086 4.284668
190 -1.173340 -12.836426 33.609375 -3.076172 5.866699 4.284668
191 -0.571289 -12.858398 33.618164 -2.307129 7.646484 4.262695
192 -1.331543 -12.449707 33.750000 -3.295898 6.152344 3.208008
193 -0.514160 -12.849609 33.622559 -2.197266 8.569336 4.262695
194 -1.212891 -12.379395 33.741211 -3.251953 7.031250 2.878418
195 -1.212891 -12.379395 33.741211 -3.251953 7.031250 2.878418
196 -0.936035 -12.801270 33.631348 -2.856445 8.151855 4.284668
197 -1.054688 -12.436523 33.714844 -3.142090 8.020020 3.098145
198 -1.160156 -12.520020 33.728027 -3.317871 8.107910 3.559570
199 -1.010742 -12.366211 33.684082 -3.273926 8.569336 3.032227
200 -1.450195 -12.471680 33.732422 -3.757324 7.712402 3.405762
